lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-90,72,0.03230999318181818,15984514.8458,0.0,0.0,R168,R169,R167,R179,R157,103.5020151220522,103.5020151220522,334.80823238428104,334.70424431105016,R168,50
-90,75,0.03379582692307692,18296125.721499998,0.0,0.0,R169,R170,R168,R180,R158,86.69677647368049,86.69677647368049,334.8967322749505,334.80823238428104,R169,50
-90,78,0.0630312306122449,10681857.57059,0.0,0.0,R170,R171,R169,R181,R159,69.64969359892991,69.64969359892991,334.96875330760315,334.8967322749505,R170,50
-90,81,0.03394305,3099677.67928,0.0,0.0,R171,R-999,R170,R182,R160,52.40820108893749,52.40820108893749,,334.96875330760315,R171,50
-87,48,0.04223578378378379,19954095.406,0.283164903,167470.0,R172,R173,R-999,R185,R161,223.86193577281125,223.86193577281125,333.65812705441493,,R172,50
-87,51,0.041872687719298245,47914422.6066,0.0,0.0,R173,R174,R172,R186,R162,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R173,50
-87,54,0.035171648124999996,52948073.5642,0.0,0.0,R174,R175,R173,R187,R163,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R174,50
-87,57,0.03357746428571429,9918194.6312,0.0,0.0,R175,R176,R174,R188,R164,182.3019064120754,182.3019064120754,668.4706826543209,333.9978578481248,R175,50
-87,63,0.029707307692307693,10141525.4058,0.0,0.0,R176,R177,R175,R189,R165,152.00468545469397,152.00468545469397,334.45461121896113,668.4706826543209,R176,50
-87,66,0.029030093069306928,40577328.4308,0.0,0.0,R177,R178,R176,R190,R166,136.2012022570748,136.2012022570748,334.5859304616568,334.45461121896113,R177,50
-87,69,0.033426375862068966,20642382.7199,0.0,0.0,R178,R179,R177,R191,R167,120.01874256123294,120.01874256123294,334.70424431105016,334.5859304616568,R178,50
-87,72,0.03393725411764706,29453332.3087,93.82197132,0.0,R179,R180,R178,R192,R168,103.5020151220522,103.5020151220522,334.80823238428104,334.70424431105016,R179,50
-87,75,0.03935138076923077,15704705.1966,15.85723459,0.0,R180,R181,R179,R193,R169,86.69677647368049,86.69677647368049,334.8967322749505,334.80823238428104,R180,50
-87,78,0.046783255172413794,14933845.0738,2.54848413,0.0,R181,R182,R180,R194,R170,69.64969359892991,69.64969359892991,334.96875330760315,334.8967322749505,R181,50
-87,81,0.021008795744680852,4337755.3873,0.0,0.0,R182,R-999,R181,R195,R171,52.40820108893749,52.40820108893749,,334.96875330760315,R182,50
-84,42,0.029744688888888888,6374619.9025,0.0,24990.0,R183,R184,R-999,R197,R-999,248.5395706776251,,333.3074984067366,,R183,50
-84,45,0.03406343125,9982203.0189,0.0,147170.0,R184,R185,R183,R198,R-999,236.52699346294787,,333.48321751194806,333.3074984067366,R184,50
-84,48,0.04371369152542373,46037614.8186,8879.296264,4017230.0,R185,R186,R184,R199,R172,223.86193577281125,223.86193577281125,333.65812705441493,333.48321751194806,R185,50
-84,51,0.04118691404494382,50279566.7842,2561.509716,0.0,R186,R187,R185,R200,R173,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R186,50
-84,54,0.03444034038461539,51896832.0317,73.52848657999999,0.0,R187,R188,R186,R201,R174,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R187,50
-84,57,0.0242191,477620.3498,0.0,0.0,R188,R189,R187,R202,R175,182.3019064120754,182.3019064120754,668.4706826543209,333.9978578481248,R188,50
-84,63,0.0285157390625,24478077.0501,94.765854331,0.0,R189,R190,R188,R204,R176,152.00468545469397,152.00468545469397,334.45461121896113,668.4706826543209,R189,50
-84,66,0.02967825052631579,37518292.578,0.0,0.0,R190,R191,R189,R205,R177,136.2012022570748,136.2012022570748,334.5859304616568,334.45461121896113,R190,50
-84,69,0.030874080412371132,37413770.2592,0.0,0.0,R191,R192,R190,R206,R178,120.01874256123294,120.01874256123294,334.70424431105016,334.5859304616568,R191,50
-84,72,0.045694841975308646,21321321.2538,0.0,0.0,R192,R193,R191,R207,R179,103.5020151220522,103.5020151220522,334.80823238428104,334.70424431105016,R192,50
-84,75,0.05504554166666667,11508801.7703,0.0,0.0,R193,R194,R192,R208,R180,86.69677647368049,86.69677647368049,334.8967322749505,334.80823238428104,R193,50
-84,78,0.052898203389830506,13936914.40527,0.0,0.0,R194,R195,R193,R209,R181,69.64969359892991,69.64969359892991,334.96875330760315,334.8967322749505,R194,50
-84,81,0.01988228695652174,3758935.5334,0.094388301,0.0,R195,R196,R194,R210,R182,52.40820108893749,52.40820108893749,335.02348832208327,334.96875330760315,R195,50
-84,84,0.0,0.0,0.0,0.0,R196,R-999,R195,R211,R-999,35.02035355435418,,,335.02348832208327,R196,50
-81,42,0.023073009,26965595.3787,332093.0614,13468020.0,R197,R198,R-999,R212,R183,248.5395706776251,248.5395706776251,333.3074984067366,,R197,50
-81,45,0.035015093125,51971392.0705,0.0,132460.0,R198,R199,R197,R213,R184,236.52699346294787,236.52699346294787,333.48321751194806,333.3074984067366,R198,50
-81,48,0.04372614631578947,50189609.2892,44646.98787,0.0,R199,R200,R198,R214,R185,223.86193577281125,223.86193577281125,333.65812705441493,333.48321751194806,R199,50
-81,51,0.039565921710526315,45094507.3537,15300.72117,0.0,R200,R201,R199,R215,R186,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R200,50
-81,54,0.028000714705882356,29564608.7163,0.0,0.0,R201,R202,R200,R216,R187,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R201,50
-81,57,0.02391541428571428,10167812.201,0.0,0.0,R202,R203,R201,R217,R188,182.3019064120754,182.3019064120754,334.15893324043475,333.9978578481248,R202,50
-81,60,0.02581272142857143,6279335.6602,0.0,0.0,R203,R204,R202,R218,R153,167.3856623320569,668.6815158252787,334.3117494138862,334.15893324043475,R203,50
-81,63,0.028463877083333335,19605126.3768,0.0,0.0,R204,R205,R203,R219,R189,152.00468545469397,152.00468545469397,334.45461121896113,334.3117494138862,R204,50
-81,66,0.02592351875,7171829.4244,0.0,0.0,R205,R206,R204,R220,R190,136.2012022570748,136.2012022570748,334.5859304616568,334.45461121896113,R205,50
-81,69,0.032953203333333334,20667566.2637,230.0242899,0.0,R206,R207,R205,R221,R191,120.01874256123294,120.01874256123294,334.70424431105016,334.5859304616568,R206,50
-81,72,0.051045883529411765,21195756.32477,0.0,0.0,R207,R208,R206,R222,R192,103.5020151220522,103.5020151220522,334.80823238428104,334.70424431105016,R207,50
-81,75,0.05052592745098039,13573832.15896,0.0,0.0,R208,R209,R207,R223,R193,86.69677647368049,86.69677647368049,334.8967322749505,334.80823238428104,R208,50
-81,78,0.05092737586206897,14567126.80361,0.0,0.0,R209,R210,R208,R224,R194,69.64969359892991,69.64969359892991,334.96875330760315,334.8967322749505,R209,50
-81,81,0.03487776888888889,4267005.78626,0.0,0.0,R210,R211,R209,R225,R195,52.40820108893749,52.40820108893749,335.02348832208327,334.96875330760315,R210,50
-81,84,0.0,0.0,0.0,0.0,R211,R-999,R210,R226,R196,35.02035355435418,35.02035355435418,,335.02348832208327,R211,50
-78,42,0.022213092307692306,3279180.0152000003,0.0,208710.0,R212,R213,R-999,R265,R197,993.3937683172086,248.5395706776251,333.3074984067366,,R212,50
-78,45,0.040941115306122454,52532245.2445,989959.6988,2669640.0,R213,R214,R212,R227,R198,236.52699346294787,236.52699346294787,333.48321751194806,333.3074984067366,R213,50
-78,48,0.040772845026178006,53533049.5416,0.0,267940.0,R214,R215,R213,R228,R199,223.86193577281125,223.86193577281125,333.65812705441493,333.48321751194806,R214,50
-78,51,0.036865111695906436,54821651.826,0.0,0.0,R215,R216,R214,R229,R200,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R215,50
-78,54,0.033407484931506845,50384369.1126,1896.0721931,0.0,R216,R217,R215,R230,R201,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R216,50
-78,57,0.025821222619047617,36957370.3652,101.4674237,0.0,R217,R218,R216,R231,R202,182.3019064120754,182.3019064120754,334.15893324043475,333.9978578481248,R217,50
-78,60,0.028924914117647058,34112439.1873,0.0,0.0,R218,R219,R217,R232,R203,167.3856623320569,167.3856623320569,334.3117494138862,334.15893324043475,R218,50
-78,63,0.030212603389830506,22666825.7172,0.0,0.0,R219,R220,R218,R233,R204,152.00468545469397,152.00468545469397,334.45461121896113,334.3117494138862,R219,50
-78,66,0.03035558888888889,10318779.8073,0.0,0.0,R220,R221,R219,R234,R205,136.2012022570748,136.2012022570748,334.5859304616568,334.45461121896113,R220,50
-78,69,0.03713513387096774,19707520.1975,0.0,0.0,R221,R222,R220,R235,R206,120.01874256123294,120.01874256123294,334.70424431105016,334.5859304616568,R221,50
-78,72,0.05969876428571429,18201838.50606,181.5087031,0.0,R222,R223,R221,R236,R207,103.5020151220522,103.5020151220522,334.80823238428104,334.70424431105016,R222,50
-78,75,0.039620941666666666,4053301.4375,0.0,0.0,R223,R224,R222,R-999,R208,,86.69677647368049,334.8967322749505,334.80823238428104,R223,50
-78,78,0.06723532745098039,10792710.14721,0.0,0.0,R224,R225,R223,R237,R209,69.64969359892991,69.64969359892991,334.96875330760315,334.8967322749505,R224,50
-78,81,0.05540953043478261,5793814.7648599995,0.0,0.0,R225,R226,R224,R238,R210,52.40820108893749,52.40820108893749,335.02348832208327,334.96875330760315,R225,50
-78,84,0.0,0.0,0.0,0.0,R226,R-999,R225,R239,R211,35.02035355435418,35.02035355435418,,335.02348832208327,R226,50
-75,45,0.03802062826086956,34452274.9103,0.0,1551810.0,R227,R228,R-999,R240,R213,236.52699346294787,236.52699346294787,333.48321751194806,,R227,50
-75,48,0.04042536577540107,53959166.5958,9446.003624,0.0,R228,R229,R227,R241,R214,223.86193577281125,223.86193577281125,333.65812705441493,333.48321751194806,R228,50
-75,51,0.03362029712643678,59816061.4235,498.1814534,0.0,R229,R230,R228,R242,R215,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R229,50
-75,54,0.03470956273291925,53994386.5482,0.0,0.0,R230,R231,R229,R243,R216,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R230,50
-75,57,0.029411058620689653,57530429.2955,0.0,0.0,R231,R232,R230,R244,R217,182.3019064120754,182.3019064120754,334.15893324043475,333.9978578481248,R231,50
-75,60,0.027484156390977444,55208254.2761,360.6576986,0.0,R232,R233,R231,R245,R218,167.3856623320569,167.3856623320569,334.3117494138862,334.15893324043475,R232,50
-75,63,0.029486968333333332,22974641.4497,193.8735705,0.0,R233,R234,R232,R246,R219,152.00468545469397,152.00468545469397,334.45461121896113,334.3117494138862,R233,50
-75,66,0.03238987407407407,19373690.5987,0.0,0.0,R234,R235,R233,R247,R220,136.2012022570748,136.2012022570748,334.5859304616568,334.45461121896113,R234,50
-75,69,0.039760165591397854,27523589.186499998,0.0,0.0,R235,R236,R234,R248,R221,120.01874256123294,120.01874256123294,334.70424431105016,334.5859304616568,R235,50
-75,72,0.04950570175438596,14018068.0199,0.0,0.0,R236,R237,R235,R249,R222,103.5020151220522,103.5020151220522,669.7049646592315,334.70424431105016,R236,50
-75,78,0.06715165217391304,5864891.97655,0.0,0.0,R237,R238,R236,R250,R224,69.64969359892991,69.64969359892991,334.96875330760315,669.7049646592315,R237,50
-75,81,0.058653524489795925,7097902.98731,0.0,0.0,R238,R239,R237,R251,R225,52.40820108893749,52.40820108893749,335.02348832208327,334.96875330760315,R238,50
-75,84,0.0,0.0,0.0,0.0,R239,R-999,R238,R252,R226,35.02035355435418,35.02035355435418,,335.02348832208327,R239,50
-72,45,0.035921909649122806,28059408.9624,590329.9201,3167750.0,R240,R241,R-999,R253,R227,236.52699346294787,236.52699346294787,333.48321751194806,,R240,50
-72,48,0.043647452849740934,50094533.8222,144228.5333,977180.0,R241,R242,R240,R254,R228,223.86193577281125,223.86193577281125,333.65812705441493,333.48321751194806,R241,50
-72,51,0.03821719421965318,53067673.2386,0.0,0.0,R242,R243,R241,R255,R229,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R242,50
-72,54,0.031621368125,58212063.1366,8.306170499,0.0,R243,R244,R242,R256,R230,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R243,50
-72,57,0.029344736301369866,57408966.3305,364.8107839,0.0,R244,R245,R243,R257,R231,182.3019064120754,182.3019064120754,334.15893324043475,333.9978578481248,R244,50
-72,60,0.026117229770992366,57411677.7976,180.3760435,0.0,R245,R246,R244,R258,R232,167.3856623320569,167.3856623320569,334.3117494138862,334.15893324043475,R245,50
-72,63,0.03144334935064935,28732380.3229,0.0,0.0,R246,R247,R245,R259,R233,152.00468545469397,152.00468545469397,334.45461121896113,334.3117494138862,R246,50
-72,66,0.03520764509803922,32943474.88,154.7024256,0.0,R247,R248,R246,R260,R234,136.2012022570748,136.2012022570748,334.5859304616568,334.45461121896113,R247,50
-72,69,0.040855087234042554,28263388.4135,1.982154324,0.0,R248,R249,R247,R261,R235,120.01874256123294,120.01874256123294,334.70424431105016,334.5859304616568,R248,50
-72,72,0.05703144705882353,6689055.8532,135.6359887,0.0,R249,R250,R248,R262,R236,103.5020151220522,103.5020151220522,669.7049646592315,334.70424431105016,R249,50
-72,78,0.0751368,153952.9586,0.0,0.0,R250,R251,R249,R-999,R237,,69.64969359892991,334.96875330760315,669.7049646592315,R250,50
-72,81,0.054004795555555554,6354718.20392,0.0,0.0,R251,R252,R250,R263,R238,52.40820108893749,52.40820108893749,335.02348832208327,334.96875330760315,R251,50
-72,84,0.0,0.0,0.0,0.0,R252,R-999,R251,R264,R239,35.02035355435418,35.02035355435418,,335.02348832208327,R252,50
-69,45,0.043606844444444445,4857851.0733,0.0,0.0,R253,R254,R-999,R266,R240,236.52699346294787,236.52699346294787,333.48321751194806,,R253,50
-69,48,0.03998501194968553,46917425.8007,0.0,48530.0,R254,R255,R253,R267,R241,223.86193577281125,223.86193577281125,333.65812705441493,333.48321751194806,R254,50
-69,51,0.04031092840909091,50586548.4314,3026.844041,0.0,R255,R256,R254,R268,R242,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R255,50
-69,54,0.031123383018867926,58862774.69,1459.715077,0.0,R256,R257,R255,R269,R243,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R256,50
-69,57,0.03475383793103449,49101412.768,0.0,0.0,R257,R258,R256,R270,R244,182.3019064120754,182.3019064120754,334.15893324043475,333.9978578481248,R257,50
-69,60,0.026175067142857143,31001635.9709,0.0,0.0,R258,R259,R257,R271,R245,167.3856623320569,167.3856623320569,334.3117494138862,334.15893324043475,R258,50
-69,63,0.031045285393258425,32820892.9872,48.04364527,0.0,R259,R260,R258,R272,R246,152.00468545469397,152.00468545469397,334.45461121896113,334.3117494138862,R259,50
-69,66,0.033876584403669724,37978199.02,0.0,0.0,R260,R261,R259,R273,R247,136.2012022570748,136.2012022570748,334.5859304616568,334.45461121896113,R260,50
-69,69,0.0417667,27727224.7218,0.0,0.0,R261,R262,R260,R274,R248,120.01874256123294,120.01874256123294,334.70424431105016,334.5859304616568,R261,50
-69,72,0.05584251,2235840.9213,0.0,0.0,R262,R263,R261,R-999,R249,,103.5020151220522,1004.6737179668345,334.70424431105016,R262,50
-69,81,0.032065482352941176,4668921.1486,3.964308647,0.0,R263,R264,R262,R275,R251,52.40820108893749,52.40820108893749,335.02348832208327,1004.6737179668345,R263,50
-69,84,0.0,0.0,0.0,0.0,R264,R-999,R263,R276,R252,35.02035355435418,35.02035355435418,,335.02348832208327,R264,50
-66,42,0.02276002,2563190.6888,0.0,0.0,R265,R266,R-999,R-999,R212,,993.3937683172086,333.3074984067366,,R265,50
-66,45,0.03928010613496932,48542757.253,7951.64804,280960.0,R266,R267,R265,R277,R253,236.52699346294787,236.52699346294787,333.48321751194806,333.3074984067366,R266,50
-66,48,0.04114899244186046,48464323.8261,76427.056919,1403410.0,R267,R268,R266,R278,R254,223.86193577281125,223.86193577281125,333.65812705441493,333.48321751194806,R267,50
-66,51,0.039869788356164386,42749577.7612,4433.796057,0.0,R268,R269,R267,R279,R255,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R268,50
-66,54,0.032441546249999995,57615936.6062,0.0,0.0,R269,R270,R268,R280,R256,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R269,50
-66,57,0.031783680952380954,53784894.4564,2.54848413,0.0,R270,R271,R269,R281,R257,182.3019064120754,182.3019064120754,334.15893324043475,333.9978578481248,R270,50
-66,60,0.028129420408163266,20757236.2174,0.0,0.0,R271,R272,R270,R282,R258,167.3856623320569,167.3856623320569,334.3117494138862,334.15893324043475,R271,50
-66,63,0.030870729906542056,39854977.3556,760.297765601,0.0,R272,R273,R271,R283,R259,152.00468545469397,152.00468545469397,334.45461121896113,334.3117494138862,R272,50
-66,66,0.05147915368421053,25451429.12509,220.679848,0.0,R273,R274,R272,R284,R260,136.2012022570748,136.2012022570748,334.5859304616568,334.45461121896113,R273,50
-66,69,0.058841152499999994,9130239.86574,0.0,0.0,R274,R275,R273,R285,R261,120.01874256123294,120.01874256123294,1339.3779622778848,334.5859304616568,R274,50
-66,81,0.01757510909090909,3404248.3156,0.0,0.0,R275,R276,R274,R286,R263,52.40820108893749,52.40820108893749,335.02348832208327,1339.3779622778848,R275,50
-66,84,0.0,0.0,0.0,0.0,R276,R-999,R275,R287,R264,35.02035355435418,35.02035355435418,,335.02348832208327,R276,50
-63,45,0.03328759769230769,46262130.1932,113720.8186,185370.0,R277,R278,R-999,R288,R266,236.52699346294787,236.52699346294787,333.48321751194806,,R277,50
-63,48,0.02747094090909091,18617040.0647,1321.247439,0.0,R278,R279,R277,R289,R267,223.86193577281125,223.86193577281125,333.65812705441493,333.48321751194806,R278,50
-63,51,0.03660493935483871,50157840.5938,0.0,0.0,R279,R280,R278,R290,R268,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R279,50
-63,54,0.03141754556962025,59111329.4029,1081.029213,0.0,R280,R281,R279,R291,R269,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R280,50
-63,57,0.02810636690140845,59523026.7299,0.0,0.0,R281,R282,R280,R292,R270,182.3019064120754,182.3019064120754,334.15893324043475,333.9978578481248,R281,50
-63,60,0.027198285714285713,14312655.6329,1.793377721,0.0,R282,R283,R281,R-999,R271,,167.3856623320569,334.3117494138862,334.15893324043475,R282,50
-63,63,0.030215070588235294,6610330.9058,0.0,0.0,R283,R284,R282,R-999,R272,,152.00468545469397,334.45461121896113,334.3117494138862,R283,50
-63,66,0.05762586103896104,17177790.70268,1.887766023,0.0,R284,R285,R283,R293,R273,136.2012022570748,136.2012022570748,334.5859304616568,334.45461121896113,R284,50
-63,69,0.051613025,914616.7514,0.0,0.0,R285,R286,R284,R-999,R274,,120.01874256123294,1339.3779622778848,334.5859304616568,R285,50
-63,81,0.002197825,438597.4798,0.0,0.0,R286,R287,R285,R294,R275,52.40820108893749,52.40820108893749,335.02348832208327,1339.3779622778848,R286,50
-63,84,0.0,0.0,0.0,0.0,R287,R-999,R286,R-999,R276,,35.02035355435418,,335.02348832208327,R287,50
-60,45,0.03170246818181818,16967652.3975,0.0,0.0,R288,R289,R-999,R-999,R277,,236.52699346294787,333.48321751194806,,R288,50
-60,48,0.02740554358974359,16893088.4076,0.0,0.0,R289,R290,R288,R295,R278,223.86193577281125,223.86193577281125,333.65812705441493,333.48321751194806,R289,50
-60,51,0.03429045158730159,43423127.6978,0.0,0.0,R290,R291,R289,R296,R279,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R290,50
-60,54,0.03346304267515923,55033419.3813,362.356688,0.0,R291,R292,R290,R297,R280,196.71261177762548,196.71261177762548,333.9978578481248,333.8303058578461,R291,50
-60,57,0.026582913333333333,13268509.7907,0.0,0.0,R292,R293,R291,R-999,R281,,182.3019064120754,1002.9252938732816,333.9978578481248,R292,50
-60,66,0.03130273333333333,1130597.6748,0.0,0.0,R293,R294,R292,R-999,R284,,136.2012022570748,1673.963892739542,1002.9252938732816,R293,50
-60,81,0.0,0.0,0.0,0.0,R294,R-999,R293,R-999,R286,,52.40820108893749,,1673.963892739542,R294,50
-57,48,0.02899055144927536,55050165.8041,3658.868105,0.0,R295,R296,R-999,R298,R289,223.86193577281125,223.86193577281125,333.65812705441493,,R295,50
-57,51,0.029348135664335664,57190700.6958,3052.234494,0.0,R296,R297,R295,R299,R290,210.57850274610283,210.57850274610283,333.8303058578461,333.65812705441493,R296,50
-57,54,0.02963961960784314,40639567.3091,334.5121392,0.0,R297,R-999,R296,R-999,R291,,196.71261177762548,,333.8303058578461,R297,50
-54,48,0.025727239735099338,65036086.8349,34197.5422169,47990.0,R298,R299,R-999,R-999,R295,,223.86193577281125,333.65812705441493,,R298,50
-54,51,0.02180792105263158,10136441.1692,0.0,0.0,R299,R-999,R298,R-999,R296,,210.57850274610283,,333.65812705441493,R299,50
