lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-100,54,0.04252785571428572,19120655.7266,6465.787404,0.0,R274,R275,R273,R291,R257,131.1471893179299,131.1471893179299,222.64698405518604,222.57247839153493,R274,50
-100,56,0.047178927941176466,16910671.0996,0.0,0.0,R275,R276,R274,R292,R258,124.78118858724983,124.78118858724983,222.71965954517623,222.64698405518604,R275,50
-100,58,0.04182528548387097,17267327.5538,0.0,0.0,R276,R277,R275,R293,R259,118.26140575278208,118.26140575278208,222.79014748819745,222.71965954517623,R276,50
-100,60,0.03272509830508474,21146491.6071,0.0,0.0,R277,R278,R276,R294,R260,111.59575365062906,111.59575365062906,222.85810071473813,222.79014748819745,R277,50
-100,62,0.027795385454545456,22914154.1485,0.0,0.0,R278,R279,R277,R295,R261,104.79234244804817,104.79234244804817,222.92318402342943,222.85810071473813,R278,50
-100,64,0.0299355,20568465.0567,0.0,0.0,R279,R280,R278,R296,R262,97.85946990297386,97.85946990297386,222.98507589467928,222.92318402342943,R279,50
-100,66,0.026661871739130434,19994172.5005,0.0,0.0,R280,R281,R279,R297,R263,90.80561117659744,90.80561117659744,223.04347014369785,222.98507589467928,R280,50
-100,68,0.02706468684210526,16304344.8331,0.0,0.0,R281,R282,R280,R298,R264,83.63940821168518,83.63940821168518,223.09807750313698,223.04347014369785,R281,50
-100,70,0.02663356842105263,8272581.914,0.0,0.0,R282,R283,R281,R299,R265,76.36965869230866,76.36965869230866,223.14862712587222,223.09807750313698,R282,50
-100,72,0.028459264,10197427.596,0.0,0.0,R283,R284,R282,R300,R266,69.00530460362802,69.00530460362802,223.1948679987519,223.14862712587222,R283,50
-100,74,0.03261707727272727,7838136.6399,0.0,0.0,R284,R285,R283,R301,R267,61.55542041326323,61.55542041326323,223.23657025855397,223.1948679987519,R284,50
-100,76,0.029689714814814815,9832664.6558,32.28079899,0.0,R285,R286,R284,R302,R268,54.02920089858536,54.02920089858536,223.27352640192612,223.23657025855397,R285,50
-100,78,0.025585860000000002,5924241.9565,1.038271312,0.0,R286,R287,R285,R303,R269,46.43594864692515,46.43594864692515,223.30555238157535,223.27352640192612,R286,50
-100,80,0.0254565,1818600.3686000002,0.0,0.0,R287,R-999,R286,R304,R270,38.785061258197054,38.785061258197054,,223.30555238157535,R287,50
-98,48,0.031056666666666666,1120602.1913,0.0,0.0,R288,R289,R-999,R305,R271,149.24652220724263,149.24652220724263,222.41944619445798,,R288,50
-98,50,0.033163451898734174,27810364.8167,0.0,0.0,R289,R290,R288,R306,R272,143.38723501906847,143.38723501906847,222.49650832626847,222.41944619445798,R289,50
-98,52,0.037505564864864865,23331738.9382,0.0,106760.0,R290,R291,R289,R307,R273,137.35170172372824,137.35170172372824,222.57247839153493,222.49650832626847,R290,50
-98,54,0.04153007042253521,21164879.2301,0.0,0.0,R291,R292,R290,R308,R274,131.1471893179299,131.1471893179299,222.64698405518604,222.57247839153493,R291,50
-98,56,0.046299676119402985,17078806.1327,0.0,0.0,R292,R293,R291,R309,R275,124.78118858724983,124.78118858724983,222.71965954517623,222.64698405518604,R292,50
-98,58,0.0392093640625,19076151.1847,0.0,0.0,R293,R294,R292,R310,R276,118.26140575278208,118.26140575278208,222.79014748819745,222.71965954517623,R293,50
-98,60,0.028643683050847458,23978619.3057,0.0,0.0,R294,R295,R293,R311,R277,111.59575365062906,111.59575365062906,222.85810071473813,222.79014748819745,R294,50
-98,62,0.028138348148148147,22228056.4885,0.0,0.0,R295,R296,R294,R312,R278,104.79234244804817,104.79234244804817,222.92318402342943,222.85810071473813,R295,50
-98,64,0.028848164,20079699.1537,0.0,0.0,R296,R297,R295,R313,R279,97.85946990297386,97.85946990297386,222.98507589467928,222.92318402342943,R296,50
-98,66,0.026714676000000003,20825681.7182,0.188776602,0.0,R297,R298,R296,R314,R280,90.80561117659744,90.80561117659744,223.04347014369785,222.98507589467928,R297,50
-98,68,0.029081131818181817,17578988.5877,0.0,0.0,R298,R299,R297,R315,R281,83.63940821168518,83.63940821168518,223.09807750313698,223.04347014369785,R298,50
-98,70,0.028412245000000003,7358836.854,151.7763882,0.0,R299,R300,R298,R316,R282,76.36965869230866,76.36965869230866,223.14862712587222,223.09807750313698,R299,50
