lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-133,67,0.07590152,1545453.0223,0.0,0.0,R101,R102,R100,R119,R86,43.61941055101836,43.61941055101836,111.52880424334909,111.51466590034875,R101,50
-133,68,0.054980525,2562306.428,0.0,0.0,R102,R103,R101,R120,R87,41.82107309044281,41.82107309044281,111.54246031795869,111.52880424334909,R102,50
-133,69,0.044672869999999996,2665542.9030999998,0.0,0.0,R103,R104,R102,R121,R88,40.009788395485515,40.009788395485515,111.55561718517784,111.54246031795869,R103,50
-133,70,0.03419995,676465.6257,0.0,0.0,R104,R-999,R103,R122,R89,38.18611329330402,38.18611329330402,,111.55561718517784,R104,50
-132,52,0.0299559,386151.3777,0.0,0.0,R105,R106,R-999,R123,R-999,68.67747478989759,,111.27682580399299,,R105,50
-132,53,0.03436116875,4855491.3685,520.0795392,0.0,R106,R107,R105,R124,R90,67.13668303003111,67.13668303003111,111.2956525875423,111.27682580399299,R106,50
-132,54,0.0349009,4266772.6446,0.0,0.0,R107,R108,R106,R125,R91,65.57522899348992,65.57522899348992,222.64698405518604,111.2956525875423,R107,50
-132,56,0.0407151,284109.2458,0.0,0.0,R108,R109,R107,R127,R-999,62.39222720455756,,111.35087379293904,222.64698405518604,R108,50
-132,57,0.04388132307692308,3646497.1007000003,0.0,0.0,R109,R110,R108,R128,R-999,60.771642727955076,,111.36878575223717,111.35087379293904,R109,50
-132,58,0.055595175000000004,3532900.8452,0.0,0.0,R110,R111,R109,R129,R92,59.13232225082162,59.13232225082162,111.38641316596589,111.36878575223717,R110,50
-132,59,0.06831617142857142,2493697.1888,0.0,0.0,R111,R112,R110,R130,R93,57.47476350363418,57.47476350363418,111.40373432223176,111.38641316596589,R111,50
-132,60,0.0624358625,3093360.1901000002,0.0,0.0,R112,R113,R111,R131,R94,55.799470393260385,55.799470393260385,111.42072786973738,111.40373432223176,R112,50
-132,61,0.06653721428571428,2574585.5422,0.0,0.0,R113,R114,R112,R132,R95,54.106952852548226,54.106952852548226,111.43737284500068,111.42072786973738,R113,50
-132,62,0.08518614615384615,2005768.0307,0.0,0.0,R114,R115,R113,R133,R96,52.39772668635684,52.39772668635684,111.45364869914782,111.43737284500068,R114,50
